cluster_id,product_code,description,cluster_size
cluster_446,620119,"PORK SAUSAGE PATTY, WEBSTER 2OZ -8# CASE",36
cluster_446,13950,SAUSAGE-z-PAT BRKF 1.34-OZ,36
cluster_446,97465850,"Sausage Patties Mild, S F (12/27 oz)",36
cluster_446,97475850,"Sausage Patties Hot, S F (9/27 oz)",36
cluster_446,622275,FARMER JOHNS PORK SAUSAGE LINKS-20/8OZ,36
cluster_446,97565850,"Sausage Links Maple, S F (12/12oz)",36
cluster_446,38421006,Sausage Breakfast Patties 2oz Peer,36
cluster_446,61009980,Turkey Sausage Link 1oz (10#),36
cluster_446,38518007,Pork Sausage Italian 4/1 Link Ckd-Rd,36
cluster_446,610518,J.DEAN CKD TURKEY SAUSAGE LINK,36
cluster_446,97505850,"Italian Sausage Mild, S F (8/19oz)",36
cluster_446,97485850,"Sausage Patties Mild, S F (9/45oz)",36
cluster_446,43410212,Turkey Breakfast Sausage Patties 2oz RWA,36
cluster_446,38918413,Sausage Pork Link 1oz   Johnsonville,36
cluster_446,98039980,Sausage Link 1oz (10#),36
cluster_446,620145,"PORK SAUSAGE PATTY, WEBSTER, 2OZ",36
cluster_446,97575850,"Sausage Patties Maple, S F (12/12oz)",36
cluster_43,340583,FARMERS FOCUS ORGANIC BI THIGHS,8
cluster_43,310117,FARMERS FOCUS ORGANIC B/S BREASTS,8
cluster_43,340457,FARMERS FOCUS ORGANIC B/S THIGH,8
cluster_43,310812,FARMERS FOCUS B/S BREAST,8
cluster_43,310819,FARMERS FOCUS B/S BREAST FAMILY PACK,8
cluster_43,360010,FARMERS FOCUS ORGANIC CKN WHOLE,8
cluster_43,310503,FARMERS FOCUS NAE B/S BREASTS-BULK,8
cluster_43,370316,FARMERS FOCUS ORGANIC WINGS,8
cluster_0,920240,FATHERS DAY FEATURE,3
cluster_0,920242,FATHERS DAY FEATURE DELUX,3
cluster_0,920224,MOTHERS DAY FEATURE #2,3
cluster_99,50041180,"Feet, Chicken HOR (44.09#)",4
cluster_99,50045450,"Feet, Chicken, Lincoln Poultry",4
cluster_99,50041290,"Feet, Chicken, OK Foods (44.09#)",4
cluster_99,50141040,"Feet, Chicken Sanderson (44.10#)",4
cluster_257,144189,"FILET BONE-IN, CH 18OZ",4
cluster_257,144159,"FILET BONE-IN, CH, 15OZ",4
cluster_257,144169,"FILET BONE-IN, CH, 16OZ",4
cluster_257,144149,"FILET BONE-IN, CH, 14OZ",4
cluster_7,999105,FILM HAND 12 X 2000 FOOD SERVICE,5
cluster_7,99910518,FILM HAND 18 X 2000 FOOD SERVICE,5
cluster_7,83550,"Foodservice Film  12""x2000",5
cluster_7,83560,"Foodservice Film  18""x2000`",5
cluster_7,83570,"Foodservice Film  24"" x 2000",5
cluster_408,210595,FISH KING-z 10-12 OZ STK 10#,8
cluster_408,210596,FISH KING-z 12-14 OZ STK 10#,8
cluster_408,72002109,"King Fish, Stk 10-12oz, Channel (10#)",8
cluster_408,72019989,"King Fish, Stk 6-8oz (10#)",8
cluster_408,72012109,"King Fish, Stk 6-8oz Channel (10#)",8
cluster_408,72029989,"King Fish, Stk 8-10oz (10#)",8
cluster_408,72022109,"King Fish, Stk 8-10oz (10#) Channel",8
cluster_408,72021389,"King Fish, Stk 8-10oz, (36#)",8
cluster_410,21060P,FISH PERCH FIL 2-4oz 4/10#,5
cluster_410,107091,FISH PERCH FIL 4-6 OZ 4/10#,5
cluster_410,2106458,FISH PERCH FIL 8-12oz,5
cluster_410,2106456,FISH PERCH FIL 8-12oz 4/10#,5
cluster_410,80900010,Seafood Perch  4oz,5
cluster_261,21084B,FISH TILAPIA BRD FIL 10#-z,5
cluster_261,21067B,FISH TILAPIA FIL IQF 3-5 10#-z FM,5
cluster_261,21067TF,FISH TILAPIA FIL IVP 3-5 10#-z,5
cluster_261,21068T,FISH TILAPIA FIL IVP 5-7 10#-z,5
cluster_261,21084,FISH TILAPIA FIL IVP 7-9 10#-z FM,5
cluster_278,80064,Yellowfin Tuna Saku Block CO AAA 8-10oz,4
cluster_278,211601,FISH TUNA SAKU BLOCK 8oz 10#-z,4
cluster_278,80066,Yellowfin Tuna CO AAA Loin 5-8lbs,4
cluster_278,80061,Tuna Saku Block Ahi CO AAA 10oz,4
cluster_436,13199980,"Flank Steak, Mex",5
cluster_436,13191320,"Flank Steak, Mex Gusi",5
cluster_436,13191120,"Flank Steak, Mex Praderas",5
cluster_436,13191490,"Flank Steak, Mex Santara",5
cluster_436,13191130,"Flank Steak, Mex SuKarne",5
cluster_206,113010000,"Flat Bottom Round, GreaterOmaha HALAL",22
cluster_206,11301002,"Flat Bottom Round, GreaterOmaha (CAngus)",22
cluster_206,11303354,"Flat Bottom Round, Swift (Ch)",22
cluster_206,11301024,"Flat Bottom Round, National (Ch)",22
cluster_206,11301004,"Flat Bottom Round, GreaterOmaha (Ch)",22
cluster_206,11301142,"Flat Bottom Round, WesternReserve (CAngu",22
cluster_206,11301012,"Flat Bottom Round, IBP (CAngus)",22
cluster_206,11301001,"Flat Bottom Round, GreaterOmaha (Prime)",22
cluster_206,113010001,"Flat Bottom Round, GreaterOmaha (1881)",22
cluster_206,11301162,"Flat Bottom Round, IowaPremium (CAngus)",22
cluster_206,11301026,"Flat Bottom Round, National (N/R)",22
cluster_206,11303352,"Flat Bottom Round, Swift (C_Angus)",22
cluster_206,11301022,"Flat Bottom Round, National (CAngus)",22
cluster_206,11301141,"Flat Bottom Round, WesternReserve (Prime",22
cluster_206,11303694,"Flat Bottom Round, Aurora (Ch)",22
cluster_206,11301166,"Flat Bottom Round, IowaPremium (NR)",22
cluster_206,11301000,Beef Short Loin  Mexico Arias,22
cluster_206,11303334,"Flat Bottom Round, Upper Iowa (Ch)",22
cluster_206,11304544,"Flat Bottom Round, 5 Star (Choice)",22
cluster_206,11301164,"Flat Bottom Round, IowaPremium (Ch)",22
cluster_206,11304956,"Flat Bottom Round, Heritage",22
cluster_206,11303332,"Flat Bottom Round, Upper Iowa (CAngus)",22
cluster_521,120189,"FLAT IRON STEAK, IBP, 18/9OZ",4
cluster_521,120276,"FLAT IRON STEAK, IBP, 27/6OZ",4
cluster_521,151189,"FLAT IRON STEAK, PRIME, 18/9OZ",4
cluster_521,154276,"FLAT IRON STEAKS-27/6OZ, CH, IBP, 6OZ",4
cluster_77,85252,Flour 25#,5
cluster_77,952537,FLOUR ALL-PURPOSE 12/2#,5
cluster_77,95253000,FLOUR 25# BG *,5
cluster_77,952535,FLOUR ALL-PURPOSE 8/5#,5
cluster_77,95253001,FLOUR WHEAT 8/5#,5
cluster_57,89024,Foam Meat Tray #2 -  ROSE,6
cluster_57,89022,Foam Meat Tray #2 - YELLOW,6
cluster_57,89100,Foam Meat Tray 10S - White,6
cluster_57,89170,Foam Meat Tray 17S WHITE,6
cluster_57,89023,Foam Meat Tray  2S -  ROSE,6
cluster_57,89044,Foam Meat Tray 4D -  ROSE,6
cluster_95,18029980,"Fore Shank B/In, (Cut)",3
cluster_95,18023810,"Fore Shank B/In, Mex FC",3
cluster_95,18023680,"Fore Shank B/In, Mex SuKarne",3
cluster_274,97471740,"Franks Jumbo Classic, BL Bar S (24/1#)",4
cluster_274,97085740,"Franks Jumbo Classic, Bar S (24/1#)",4
cluster_274,97225740,"Franks Jumbo Chiken, Bar S (24/1#)",4
cluster_274,97472740,"Franks Jumbo Classic, BL Bar S (8/3 lb))",4
cluster_1,TEST,TESTING FEE,4
cluster_1,190000,SAMPLING FEE,4
cluster_1,99SAMPLE,SAMPLES,4
cluster_1,123456,TEST PRODUCT,4
cluster_124,96134690,"Fruit, IQF Fruit Blend Gourmet (8x2.5#)",9
cluster_124,99999935,"Fruit, IQF Fruit Blend (8x16oz)",9
cluster_124,96124690,"Fruit, IQF Berry Medley 4Way (8x2.5#)",9
cluster_124,96144690,"Fruit, IQF Blueberries (8x2.5#)",9
cluster_124,99999932,"Fruit, IQF Strawberries (8/2.5#)",9
cluster_124,99999934,"Fruit, IQF Strawberries (8x16oz)",9
cluster_124,96264690,"Fruit, IQF Blueberries, Chiquita 8x12oz",9
cluster_124,99999942,"Fruit, IQF Blueberries, (8x12oz)",9
cluster_124,96164690,"Fruit, IQF Berry Medley 4Way (8x12oz)",9
cluster_125,96034690,"Fruit, Yuca/Cassava IQF Rtl, Chiq (4x5)",3
cluster_125,96024690,"Fruit, Yuca/Cassava IQF Rtl, Chiq (6x3)",3
cluster_125,99999919,"Fruit, Yuca/Cassava IQF Rtl, Chiq (16x1)",3
cluster_120,99999920,"Fruit, Pulp Blkby TwinPk, Chiq (12X2/7z)",9
cluster_120,96064690,"Fruit, Pulp Guava TwinPk, Chiq (12X2/7z)",9
cluster_120,99999941,"Fruit, Pulp Mango TwinPk, Chiq 12X2/7z",9
cluster_120,96084690,"Fruit, Pulp Maracuy TwinPk, Chiq 12X2/7z",9
cluster_120,99999924,"Fruit, Pulp Mrcuya TwinPk, Chiq 12X2/7z",9
cluster_120,99999917,"Fruit, Pulp Papaya TwinPk, Chiq 12X2/7z",9
cluster_120,99999925,"Fruit, Pulp Pineap TwinPk, Chiq 12X2/7z",9
cluster_120,99999928,"Fruit, Pulp Soursop TwinPk, Chiq 12X2/7z",9
cluster_120,96114690,"Fruit, Pulp Tamarnd TwinPk, Chiq 12X2/7z",9
cluster_53,84246,FULL HARVEST Rice SHORT GRAIN 50#,6
cluster_53,84244,GENKI RICE  Short Grain  50#,6
cluster_53,84240,KOKUHO RICE  50# Medium Grain,6
cluster_53,84990,LUCKY brand-  Long Grain Rice  50#,6
cluster_53,84283,RICE KING SWEET RICE Short Grain 50#,6
cluster_53,84000,Breaded Cream Cheese Jalapeno Popper 6/5,6
cluster_88,32007,Garden Fresh Seafood Salad 2/5#,4
cluster_88,32002,Garden Fresh Bang Bang Salad 1/5#,4
cluster_88,32006,Garden Fresh Chicken Salad 2/5#,4
cluster_88,32001,Garden Fresh Mediterranean Salad 1/5#,4
cluster_133,13199466,Gift Steak 6oz Filets #37,5
cluster_133,13199406,Gift Steak 6oz Filets #35,5
cluster_133,13199446,Gift Steak 6oz Filets #38,5
cluster_133,13199486,Gift Steak 6oz Filets #36,5
cluster_133,13199426,Gift Steak 6oz Filets #34,5
cluster_2,62900,Poly Disposable Gloves XL,9
cluster_2,99500014,GLOVES POWDER FREE XL BLUE 4MIL,9
cluster_2,99500016,GLOVES LATEX POWDER FREE XL,9
cluster_2,62700,Poly Disposable Gloves - MEDIUM,9
cluster_2,62801,VINYL Disposable  Gloves  ( MEDIUM ),9
cluster_2,62910,Nitrile Gloves  (  XL LARGE )  Blue,9
cluster_2,62802,VINYL Disposable  Gloves  ( Small ),9
cluster_2,62800,VINYL Disposable Gloves  ( LARGE ),9
cluster_2,99500018,GLOVES POWDER FREE XL BLACK,9
cluster_83,30522,Goat 6way Sknls 35dn Aussie,5
cluster_83,91039980,"Goat, 6-Way 35/Up, AU",5
cluster_83,91033510,"Goat, 6-Way 35/Up, AU Wagstaff",5
cluster_83,91039981,"Goat, 6-Way 35/Up, Domestic",5
cluster_83,91032479,"Goat, 6-Way 35/UP, Thomas",5
cluster_106,31370,GREEN Bell Pepper,4
cluster_106,31002,Green Bell Pepper 1CT,4
cluster_106,31001,Gold (Yellow) Bell Pepper 1CT,4
cluster_106,31003,Red Bell Pepper 1CT,4
cluster_9,82200,Golden Pompano  600/800g,5
cluster_9,78151459,"Golden Pompano IQF, 600/800G, (40#)",5
cluster_9,78151452,"Golden Pompano IQF, 600/800G, China (40#",5
cluster_9,78153499,"Golden Pompano IQF, 600/800G, Fortune Wi",5
cluster_9,78153479,"Golden Pompano, 600/800G, Mercado (40#)",5
cluster_76,210528,MUSSELS GREEN HALF SHELL 12/2#-z,8
cluster_76,78864369,"Mussels, 1/2 Shell Med NZ, Panamei 12/2#",8
cluster_76,78269989,"Mussels, Green (12/2#)",8
cluster_76,598369,PANAMEI NZ GREEN MUSSELS 1/2 SHELL-,8
cluster_76,210527,MUSSELS VP 10#-z,8
cluster_76,62160,Mussel 1/2 Shell  NZ - LARGE,8
cluster_76,78071509,"Mussels, Green Medium, Sanford (12/2#)",8
cluster_76,78664360,"Mussels, Blk Whl Ckd VP, Panamei (10/1#)",8
cluster_527,19111070,Ground Beef 81% Fine CS Beef (40#),5
cluster_527,19121070,Ground Beef 81% Fine CS Beef (80#),5
cluster_527,42370,Ground Beef Coarse 80%,5
cluster_527,42210,Ground Beef Fine 75%,5
cluster_527,42300,Ground Beef 80/20  FRZN 60#,5
cluster_545,SP1096,GROUND BEEF PATTY 3 OZ,8
cluster_545,SP104,GROUND BEEF PATTY 4 oz,8
cluster_545,SP1091,GROUND BEEF PATTY 3.2oz,8
cluster_545,SP1048,GROUND BEEF PATTY 4oz,8
cluster_545,SP1093,"GROUND BEEF PATTY 3 oz 3""",8
cluster_545,SP1010,Ground Beef Patty 10oz THICK,8
cluster_545,SP1015,"Ground Beef Patty 10oz 5""",8
cluster_545,SP1028,"GROUND BEEF PATTY 2 OZ  3""",8
cluster_181,75041789,"Snapper, Whole Red 1.5-2lb, Netuno (10#)",26
cluster_181,75051739,"Snapper, Whole Red 2-3lb, (10#)",26
cluster_181,75219980,"Snapper, WGGS Red 1-2lb, (22.05#)",26
cluster_181,75111789,"Snapper, WGGS Lane 1-2lb, Netuno (10#)",26
cluster_181,81341,Red Snapper WGGS 1-2# (10# Case),26
cluster_181,81340,Red Snapper WGGS 2-3#  Prime 22#,26
cluster_181,75039989,"Snapper, Whole Red .75-1lb, (10#)",26
cluster_181,75011789,"Snapper, WGGS Red 1-2lb, Netuno (10#)",26
cluster_181,75189989,"Snapper, WGGS B - Liner .50-.75lb, (10#)",26
cluster_181,75049989,"Snapper, Whole Red 1.5-2lb, (10#)",26
cluster_181,80345,Red Snapper WGGS .5#-.75# 10#,26
cluster_181,75119989,"Snapper, WGGS Yellow Tail 1-2lb, (10#)",26
cluster_181,598023,RED SNAPPER-2-3#,26
cluster_181,80341,Red Snapper WGGS 1-1.5# (10# Case),26
cluster_181,75031789,"Snapper, Whole Red .75-1lb, Netuno (10#)",26
cluster_181,75021739,"Snapper, WGGS Red 2-3lb, Caribbean (25#)",26
cluster_181,75151789,"Snapper, WGGS Lane 2-3lb, Netuno (22#)",26
cluster_181,75035050,"Snapper, Whole Red .75-1lb, Allmare 10#",26
cluster_181,75051789,"Snapper, WGGS Red 2-3lb, Netuno (22#)",26
cluster_181,75015099,"Snapper, WGGS Lane 1-2lb, Condessa (10#)",26
cluster_181,82340,Red Snapper WGGS 1.5-2.0#  Sea Park,26
cluster_181,75155050,"Snapper, WGGS Lane 2-3lb, Allmare (22#)",26
cluster_181,75055429,"Snapper, WGGS Red 2-3lb, Prime SF (22#)",26
cluster_181,81342,Red Snapper WGGS 2-3# (10# Case),26
cluster_181,75014369,"Snapper, Scarlet 1-2lb, WGGS Panamei 10#",26
cluster_181,75089989,"Snapper, WGGS Red .50-.75lb, IWP (10#)",26
cluster_185,58500001,Gyro Cone Kronos 2/20#,6
cluster_185,22088030,GYRO CONE KRONOS 2/20# CENT,6
cluster_185,22093456,GYRO CONE KRONOS 1/40# CENT,6
cluster_185,22093,GYRO CONE KRONOS 1/30# CENT,6
cluster_185,22092,GYRO CONE KRONOS 4/10# CENT,6
cluster_185,22088020,GYRO CONE OLYMPIA 2/20# MED-1220,6
cluster_184,34091,Gyro Sliced 10/2# Halal,4
cluster_184,22088036,GYRO CONE MID 2/20# HALAL,4
cluster_184,90132,Gyro Sliced olympia 10/2# Halal,4
cluster_184,22088021,GYRO CONE OLYMPIA 2/20# HALAL,4
cluster_397,207900033,"Haddock Loin, Iceland 3oz (10#)",4
cluster_397,590213,ORIGIN ICELAND 3OZ HADDOCK LOIN-10#,4
cluster_397,590214,ORIGIN ICELAND 4OZ HADDOCK LOIN-10#,4
cluster_397,590215,ORIGIN ICELAND 5OZ HADDOCK LOIN-10#,4
cluster_121,12004,Halal Bnls SKNLS Thigh Meat Koch Foods,4
cluster_121,12003,Halal Chicken Tenders  Koch Foods,4
cluster_121,12006,Halal Jumbo LEG Quarters Koch Foods,4
cluster_121,12007,Halal Whole Wings  Koch Foods,4
cluster_466,41102080,"Ham BONELESS Skin-on, Dekalb #10501",5
cluster_466,41149980,PORK HAM S/ON (BOXED),5
cluster_466,41262080,"Ham Skin-ON, 3PC.(BOXED) Dekalb",5
cluster_466,41149990,PORK HAM S/ON (BOXED),5
cluster_466,41472080,"Pork Ham Hocks, SKIN-ON Dekalb",5
cluster_452,41229980,PORK HAM SEMI-BNL 14/27 COMB,8
cluster_452,41129980,Ham Skin-OFF 17/20# COMBO Pork,8
cluster_452,41159980,PORK HAM BI S/OFF 23/27# COMB,8
cluster_452,41269980,"Ham Skin-ON, 17/20# COMBO Pork",8
cluster_452,41269981,"Ham Skin-ON, 20/23# COMBO Pork",8
cluster_452,41119980,PORK HAM BI S/ON 23/27# COMB,8
cluster_452,41113570,PORK HAM BI S/ON 23/27# COMB,8
cluster_452,41229980,PORK HAM SEMI-BNL 14/27 COMB,8
cluster_464,13135776,PORK HAM SHANK SKL-OSSO*,14
cluster_464,1313582,PORK HAM SHANK SKL-CC COM45582 4/6P,14
cluster_464,13135603,PORK HAM SHANK S/ON-FLAT COM-45603,14
cluster_464,1313583,PORK HAM SHANK-z SKL-CC COM45582,14
cluster_464,1313773,PORK HAM SHANK-z S/ON COM-45773,14
cluster_464,13136846,PORK-SMK HAM SHANK SKL BEL 30#,14
cluster_464,1313773,PORK HAM SHANK-z S/ON COM-45773,14
cluster_464,13136980,PORK HAM SHANK SKL 13F,14
cluster_464,13136847,PORK-SMK HAM SHANK SKL 30#,14
cluster_464,12088609,PORK HAM SHANK-z SKL-VOL COM-88609,14
cluster_464,13136910,PORK HAM SHANK-z SKL COM 45732 2/5P,14
cluster_464,13135604,PORK HAM SHANK-z S/ON-FLAT COM,14
cluster_464,13136990,PORK HAM SHANK SKL ~MARKET 30#,14
cluster_464,13135775,PORK HAM SHANK-z SKL-OSSO COM-45774,14
cluster_267,1343232,HAM SMK-z COM BI-SS NJ NET 3232,7
cluster_267,1343232,HAM SMK-z COM BI-SS NJ NET 3232,7
cluster_267,13453,HAM SMK-z COM BI SS NJ-F/N 3242,7
cluster_267,13453,HAM SMK-z COM BI SS NJ-F/N 3242,7
cluster_267,1343212,HAM SMK COM BI NJ 3212 4/8#H,7
cluster_267,13458,HAM SMK-z COM BI SS NJ 3222 4/9#H,7
cluster_267,1343213,HAM SMK-z COM BI NJ 3212 4/8#H,7
cluster_265,1353131,HAM SMK-z COM PIT HKRY 3131 2/11#W,7
cluster_265,1353132,HAM SMK COM PIT HKRY 3132 4/6#H,7
cluster_265,1353134,HAM SMK COM PIT HKRY 3134 8/3#Q,7
cluster_265,13332,HAM SMK-z COM BNL PIT SS 3332 4/5#H,7
cluster_265,13500226,HAM SMK-z COM BNL PIT 3134 8/3#Q,7
cluster_265,13332,HAM SMK-z COM BNL PIT SS 3332 4/5#H,7
cluster_265,1353131,HAM SMK-z COM PIT HKRY 3131 2/11#W,7
cluster_264,13485845,HAM SMK MKL BNL BUF HLV,5
cluster_264,1831047,HAM SMK THM BNL BLFORST 2/7.5#,5
cluster_264,1831025,HAM SMK THM BNL MAPL GLZD 2/8#,5
cluster_264,1831043,HAM SMK THM BNL TAV HLV-FLT 2/4.5#,5
cluster_264,1831043Z,HAM SMK-z THM BNL TAV HLV-FLT 4.5#,5
cluster_266,13423,HAM SMK PEER BNL BUF 32625 2/11#,4
cluster_266,13416,HAM SMK PEER BI 30150 2/20#,4
cluster_266,13423,HAM SMK PEER BNL BUF 32625 2/11#,4
cluster_266,13416,HAM SMK PEER BI 30150 2/20#,4
cluster_27,16061024,Hanging Tender (Diaphragm) National (Ch),7
cluster_27,16069984,"Hanging Tender (Diaphragm), (Ch)",7
cluster_27,16061056,"Hanging Tender (Diaphragm), AFG (NR)",7
cluster_27,16061016,"Hanging Tender (Diaphragm), IBP (N/R)",7
cluster_27,16064640,"Hanging Tender (Diaphragm), Mex El Alba",7
cluster_27,16061120,"Hanging Tender (Diaphragm), Mex Praderas",7
cluster_27,16061014,"Hanging Tender(Diaphragm), IBP (Ch)",7
cluster_159,10041000,"Heel Meat, GreaterOmaha",5
cluster_159,10041006,"Heel Meat, GreaterOmaha (N/R)",5
cluster_159,10041004,"Heel Meat, GreaterOmaha (Hereford)",5
cluster_159,10042406,"Heel Meat, US212 (N/R)",5
cluster_159,10041003,"Heel Meat, GreaterOmaha (CAngus)",5
cluster_17,31085,Herb - Rosemary Fresh,5
cluster_17,31081,Herb - Mint Fresh,5
cluster_17,50130124,HERB FRSH ROSEMARY 1#,5
cluster_17,31087,Herb - Sage Fresh,5
cluster_17,50138012,HERB FRSH MINT 1#,5
cluster_190,18009984,"Hind Shank B/In, (Ch)",6
cluster_190,18004544,"Hind Shank B/In, 5star (Ch)",6
cluster_190,18014544,"Hind Shank B/In, CC, 5star (Ch)",6
cluster_190,18001024,"Hind Shank B/In, National (Ch)",6
cluster_190,18003334,"Hind Shank B/In, UpperIowa (Ch)",6
cluster_190,18001144,"Hind Shank B/In, Western Reserve (Ch)",6
cluster_191,18009980,"Hind Shank B/In, (Cut)",10
cluster_191,18011490,"Hind Shank B/In, Mex Proboca (Cut)",10
cluster_191,18001490,"Hind Shank B/In, Mex Proboca",10
cluster_191,18001490,"Hind Shank B/In, Mex Proboca",10
cluster_191,18003420,"Hind Shank B/In, Mex Viba",10
cluster_191,18014850,"Hind Shank B/In, Mex Revuelta (Cut)",10
cluster_191,18001620,"Hind Shank B/In, Mex Ribe",10
cluster_191,18011130,"Hind Shank B/In, Mex SuKarne (Cut)",10
cluster_191,18001590,"Hind Shank B/In, Mex Fertres",10
cluster_191,18001130,"Hind Shank B/In, Mex SuKarne",10
cluster_230,255052,HOT DOG THM AB NC-08-1 12/1#VP RET,18
cluster_230,25269F,HOT DOG-$ THM-z PB-FRY 08-1 2/5#,18
cluster_230,25064,HOT DOG-$ THM-z AB SKL 04-1 2/5#VP,18
cluster_230,24808F,HOT DOG-$ THM-z PB SKL 08-1 2/6#,18
cluster_230,25066,HOT DOG THM AB NC 02-1 11.75-in 5#,18
cluster_230,25206,HOT DOG THM PB NC 04-1 2/5#VP,18
cluster_230,25206P,HOT DOG-$ THM-z PB NC 04-1 2/5#VP,18
cluster_230,25215,HOT DOG THM PB NC 06-1 2/5#VP,18
cluster_230,26927411,HOT DOG MAK B/P SKL 8-1 10#,18
cluster_230,25068P,HOT DOG-$ THM-z AB SKL 06-1 2/5#VP,18
cluster_230,25210P,HOT DOG-$ THM-z PB NC 08-1 2/5#VP,18
cluster_230,22095N3,HOT DOG SINAI AB SKL8-1 2/5# 065-z,18
cluster_230,25064,HOT DOG-$ THM-z AB SKL 04-1 2/5#VP,18
cluster_230,22110012,HOT DOG OM AB 4-1 6.5-in 10#-z,18
cluster_230,25068,HOT DOG THM AB SKL 06-1 2/5#VP,18
cluster_230,250682,HOT DOG SINAI AB SKL6-1 2/5# 064,18
cluster_230,254816P,HOT DOG-$ THM-z PB SKL4-1 15/20-OZ,18
cluster_230,255219,HOT DOG THM PB-JALAP RET 12/1#,18
cluster_231,22130,HOT DOG V SKL 6-1 6-in 013062 10#,9
cluster_231,22131123,HOT DOG V SKL 10-1 6-in 013302 10#,9
cluster_231,22131125,HOT DOG V SKL-z 10-1 6-in 013302,9
cluster_231,22129016,HOT DOG V NC 6`s 6 010960 10#,9
cluster_231,22129014,HOT DOG V SKL-z 8-1 6-in 013180 10#,9
cluster_231,22129012,HOT DOG V NC 8`s 6 010980 10#,9
cluster_231,22131,HOT DOG-$ V-z NC 9s 6-in 10990 10#,9
cluster_231,22126132,HOT DOG V NC 4`s 6 010940 10#,9
cluster_231,22131102,HOT DOG V SKL-z 9-1 6-in 013292 10#,9
cluster_92,970026,HS ORG TEA 12/16-OZ GRN - CITRUS,10
cluster_92,970023,HS ORG TEA 12/16-OZ BLK - CURRANT,10
cluster_92,970025,HS ORG TEA 12/16-OZ BLACK,10
cluster_92,970211,HS ORG TEA 12/16-OZ BLK - SWEET,10
cluster_92,970036,HS ORG TEA 12/16-OZ UNSWT SOBA GRN,10
cluster_92,970203,HS ORG TEA 12/16-OZ UNSWT BLOOD ORG,10
cluster_92,970052,HS ORG TEA 12/16-OZ UNSWT SUP-BLACK,10
cluster_92,970031,HS ORG TEA 12/16-OZ-CAF HERBAL MINT,10
cluster_92,970053,HS ORG TEA 12/16-OZ UNSWT SUP-GREEN,10
cluster_92,970027,HS ORG TEA 12/16-OZ GRN - COCONUT,10
cluster_52,180730763,Iltaco Bee f Pizza Puff(4pack)Power Play,5
cluster_52,180830763,Iltaco Deluxe Pizza Puff(4pack)PowerPlay,5
cluster_52,180630763,Iltaco Orig Pizza Puff(4pack)Power Play,5
cluster_52,180930763,Iltaco PeperonPizza Puff(4pack)PowerPlay,5
cluster_52,181030763,Iltaco Taco Pizza Puff(4pack)PowerPlay,5
cluster_427,16041014,"Inner Skirts, IBP (Ch)",15
cluster_427,16041056,"Inner Skirts, AFG (NR)",15
cluster_427,16021014,"Outside Skirts, IBP (Ch)",15
cluster_427,16043576,"Inner Skirts, IBP (N/R)",15
cluster_427,16041054,"Inner Skirts, AFG (Ch)",15
cluster_427,120800001,"Inner Skirts, IBP (CAngus)",15
cluster_427,160410040,"Inner Skirts, Heartland (Ch)",15
cluster_427,16043742,"Inner Skirts, Excel (CAngus)",15
cluster_427,16041004,"Inner Skirts, GreaterOmaha (Ch)",15
cluster_427,16043334,"Inner Skirts, Upper Iowa (Ch)",15
cluster_427,16043575,"Inner Skirts, IBP (Sel)",15
cluster_427,16041024,"Inner Skirts, National (Ch)",15
cluster_427,16044544,"Inner Skirts, 5Star (Ch)",15
cluster_427,16043352,"Inner Skirts, Swift (CAngus)",15
cluster_427,16043332,"Inner Skirts, Upper Iowa (CAngus)",15
cluster_270,16044664,"Inner Skirts, Canadian Diamond",6
cluster_270,16044667,"Inner Skirts, Canadian Diamond (A)",6
cluster_270,16044665,"Inner Skirts, Canadian Diamond (AA)",6
cluster_270,16044662,"Inner Skirts, Canadian Diamond CAngus 3A",6
cluster_270,16044663,"Inner Skirts, Canadian Diamond ChAngu 3A",6
cluster_270,16043340,"Inner Skirts, Diamond Canada (A)",6
cluster_253,16041085,"Inner Skirts, St. Helens (AA)",6
cluster_253,16043754,"Inner Skirts, St. Helens (AAA)",6
cluster_253,16044574,"Inner Skirts, St. Helens (Ch)",6
cluster_253,16044573,"Inner Skirts, St. Helens (Ch_Angus)",6
cluster_253,16044576,"Inner Skirts, St. Helens (N/R)",6
cluster_253,16044575,"Inner Skirts, St. Helens (Sel)",6
cluster_174,11191144,"Inside Round XT, WesternReserve (Ch)",16
cluster_174,11191054,"Inside Round XT, AFG (Ch)",16
cluster_174,11191874,"Inside Round XT, HALAL Nebraska (Ch)",16
cluster_174,11291872,"Inside Round XT, Nebraska Halal (CAngus)",16
cluster_174,111910040,"Inside Round XT, GreaterOmaha HALAL (Ch)",16
cluster_174,11193574,"Inside Round XT, IBP (Ch)",16
cluster_174,11194564,"Inside Round XT, GreaterOmaha (Hereford)",16
cluster_174,11191873,"Inside Round XT, HALAL Nebraska (Ch_Ang)",16
cluster_174,11191002,"Inside Round XT, GreaterOmaha (CAngus)",16
cluster_174,11191012,"Inside Round XT, IBP (CAngus)",16
cluster_174,11173575,"Inside Round XT, IBP (Sel)",16
cluster_174,11191014,Inside Round COSMO IBP (Ch),16
cluster_174,11191004,"Inside Round XT, GreaterOmaha (Ch)",16
cluster_174,11191162,"Inside Round XT, IowaPremium (CAngus)",16
cluster_174,11191142,"Inside Round XT, WesternReserve (CAngus)",16
cluster_174,11193575,Inside Round COSMO IBP (Sel),16
cluster_80,96013,JCS Guva Nectar,4
